date,title,href,author,view,up,down,page
2026.01.07 09:00,10% 이상 상승했어요 🎉,https://finance.naver.com/item/board_read.naver?code=341170&nid=409784558&page=5,퓨쳐메디신 소식,1,0,1,5
2026.01.06 10:38,5% 이상 하락했어요 😞,https://finance.naver.com/item/board_read.naver?code=341170&nid=409715252&page=5,퓨쳐메디신 소식,5,0,0,5
2026.01.05 18:06,[AI 요약] 퓨쳐메디신의 유상증자 일정이 변경되... [ 1 ],https://finance.naver.com/item/board_read.naver?code=341170&nid=409676121&page=5,퓨쳐메디신 소식,234,4,4,5
2026.01.02 20:05,"[AI 요약] 퓨쳐메디신, 투자경고종목 지정해제 ...",https://finance.naver.com/item/board_read.naver?code=341170&nid=409581863&page=5,퓨쳐메디신 소식,108,0,1,5
2026.01.02 11:09,1차 유상증자 납입일  : 1월5일 ( 45억 ),https://finance.naver.com/item/board_read.naver?code=341170&nid=409541036&page=5,혹성탈출,270,8,5,5
2026.01.02 11:07,5% 이상 하락했어요 😞,https://finance.naver.com/item/board_read.naver?code=341170&nid=409540738&page=5,퓨쳐메디신 소식,7,0,0,5
2025.12.31 20:26,"노보노디스크,일라이릴리를 능가하는 비만치료제",https://finance.naver.com/item/board_read.naver?code=341170&nid=409509019&page=5,Kingkong,123,7,6,5
2025.12.30 12:15,5% 이상 상승했어요 🎉,https://finance.naver.com/item/board_read.naver?code=341170&nid=409460716&page=5,퓨쳐메디신 소식,4,0,0,5
2025.12.26 17:31,MASH+비만치료제,https://finance.naver.com/item/board_read.naver?code=341170&nid=409321505&page=5,Kingkong,196,11,4,5
2025.12.26 12:57,10% 이상 상승했어요 🎉,https://finance.naver.com/item/board_read.naver?code=341170&nid=409298074&page=5,퓨쳐메디신 소식,7,0,0,5
2025.12.26 10:49,[비교표] 퓨쳐/Akero  섬유화 및 염증개선,https://finance.naver.com/item/board_read.naver?code=341170&nid=409283123&page=5,혹성탈출,160,9,2,5
2025.12.26 09:42,5% 이상 상승했어요 🎉,https://finance.naver.com/item/board_read.naver?code=341170&nid=409272675&page=5,퓨쳐메디신 소식,2,0,0,5
2025.12.24 16:38,"나스닥 Tribeca 2,500억 SPAC 상장과...",https://finance.naver.com/item/board_read.naver?code=341170&nid=409234709&page=5,혹성탈출,144,8,4,5
2025.12.24 13:11,《퓨처메디신의 SPAC 및 NASDAQ 상장 과정...,https://finance.naver.com/item/board_read.naver?code=341170&nid=409213747&page=5,퓨처미래,101,5,4,5
2025.12.24 12:57,《Tribeca Global SPAC Fund I...,https://finance.naver.com/item/board_read.naver?code=341170&nid=409212199&page=5,퓨처미래,60,4,4,5
2025.12.24 11:09,5% 이상 상승했어요 🎉,https://finance.naver.com/item/board_read.naver?code=341170&nid=409199900&page=6,퓨쳐메디신 소식,3,0,0,6
2025.12.23 21:38,퓨처메디신 투자 2기관의 엑시트 전략은? [ 1 ],https://finance.naver.com/item/board_read.naver?code=341170&nid=409163884&page=6,퓨처미래,186,7,4,6
2025.12.23 10:02,5% 이상 하락했어요 😞,https://finance.naver.com/item/board_read.naver?code=341170&nid=409104894&page=6,퓨쳐메디신 소식,6,0,0,6
2025.12.22 23:13,퓨처의 경쟁력비교ᆢLO금액 추정(4~7조원),https://finance.naver.com/item/board_read.naver?code=341170&nid=409080554&page=6,퓨처미래,113,7,6,6
